 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1772112,202011,,,,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Communication Breakdown; Distraction; Workload; Situational Awareness,Party1 Flight Attendant; Party2 Other,,1772112,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Passenger; Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Company Policy; Environment - Non Weather Related; Procedure,Human Factors,"Passenger in seat X failed to comply with crew member instructions on wearing a facial covering at all times in flight; other than eating or drinking. Passenger created a disturbance around him and made fellow passengers extremely uncomfortable.  All passengers and myself were and are concerned about COVID exposure.",,,,"Flight Attendant reported a passenger was not compliant with face mask policy.",
1772117,202011,0601-1200,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Deplaning,,,,1772117,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Passenger,Other Post Flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"During deplaning passenger sitting in [seat] X1 complained that the passenger in [seat] Y5 had not been wearing [a] mask; which I did not observe during my walk through.",,,,"Flight Attendant reported a passenger stated that another passenger had not been wearing a mask.",
1772120,202010,0001-0600,,,,,0,,,,,,,,,,Air Carrier,B737-800,,,Part 121,,,,Parked,,,,,,,Scheduled Maintenance,Installation; Repair; Work Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,Flight Deck,Contracted Service,Technician,,,,Training / Qualification; Confusion,,,1772120,Gate / Ramp / Line,,Contracted Service,Technician,,,,Training / Qualification,,,1772122,Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Maintenance,Aircraft In Service At Gate,,Chart Or Publication; Procedure,Chart Or Publication,"I worked a task card on Aircraft X which consisted of applying locktite to both ENG (Engine) start knobs on the overhead panel. This task card only has one block to sign for which caused me to be confused. The task card only had one space to sign off for removal and one for installation. This task card needs to be re-written and a space for a SECOND AMT (Aviation Maintenance Technician) needs to be added to prevent any future potential ETOPS violations.",,"I was assigned to work task card ETOPS. The task card states that the knobs are to be removed from the start switch and Loctite applied then install knobs and tighten set screws. I asked my lead for clarification since I had never completed this task. On the task card there is one line for an AMT (Aviation Maintenance Technician) signature and one line for an EV number. I completed the task card and signed the paperwork after calling Maintenance Control and receiving my EV number. I was informed by my supervisor via email that the task required 2 mechanics therefore I had incorrectly completed the task. If the task card was written correctly to include a space for 2 EV numbers and 2 AMT signatures I believe this could have been prevented.",,"Maintenance Technician reported that a Task Card is missing a second Signature Block.",
1772140,202011,0601-1200,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,,,,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,Distraction,,,1772140,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Maintenance,Aircraft In Service At Gate,General Maintenance Action,Company Policy; Human Factors,Company Policy,"After [working] on Aircraft X; returned to shop to research history on item. Upon return to aircraft ramp had removed the crew stairs from Gate X to Gate Y for next inbound flight. After arrival of inbound Flight ABB Gate Y; could not return to Flight CBBD; Gate X; until crew stairs were returned.Need to have 2 crew stairs so AMT is not split between gates. Normal staffing is 2 AMT's for shift; but one AMT was out sick with COVID-19. Operations could have allowed more ground time by tail swapping aircraft.",,,,"Technician reported not having enough air stairs and having to wait to accomplish a task.",
1772144,202011,0001-0600,ZZZ.Airport,US,,,110,,,VMC,Clear; 10,,Daylight,,,,Personal,UAV - Unpiloted Aerial Vehicle,,1,Other 107,None,Personal,,Cruise,None,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Other UAV ground pilot,Personal,Pilot Flying; Single Pilot,,,,Situational Awareness,,,1772144,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,General Flight Cancelled / Delayed,Human Factors,Human Factors,"I began the drone flight to inspect the subject property roof thinking I had the automated FAA authorization to fly in the Class D ZZZ airspace. After realizing that I had not written down the authorization on my work order I immediately discontinued the flight and landed the drone. I then tried to obtain the automated approval through the Airmap application. Per the Airmap application; approvals up to 400 feet could be obtained; however; the application stated that the approval was not available on an automated basis at that time. Flight was discontinued. The max height the drone climbed to was 110 feet without approval for a period less than a couple of minutes. Pilot error was not obtaining approval before flight. The pilot thought the approval was already obtained which was the reason the drone flight was started. Future corrective action is to include the approval verification in the preflight checklist.",,,,"UAV pilot reported pilot error in not obtaining authorization for the flight.",
1772159,202011,0001-0600,ZZZ.Airport,US,100,8,,2200,,Marginal,Turbulence; Icing; 10,,,4400,,TRACON ZZZ,Personal,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,Part 91,IFR,Personal,,Final Approach,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot; Pilot Flying,Flight Crew Private; Flight Crew Instrument,Flight Crew Last 90 Days 6; Flight Crew Total 660; Flight Crew Type 525,,Situational Awareness; Training / Qualification,,,1772159,,,,,,,,,,,,Deviation - Altitude Overshoot; Deviation - Altitude Crossing Restriction Not Met; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Returned To Clearance,Environment - Non Weather Related; Human Factors; Weather,Human Factors,"I had just descended through IMC and was worried about the potential icing and high winds. I hand flew the approach and due in part to lack of recent experience (rustiness due to 2020/COVID); I inadvertently descended to ~2;100 feet MSL between ZZZZZ (IF) and ZZZZZ1 (FAF) on the RNAV XX approach into ZZZ; about 200 feet lower than the 2;300 feet minimums. I recognized my error and climbed back to 2;300 feet by ZZZZZ1 then continued to an uneventful landing. I should not have hand flown the approach given my rustiness--despite having done well in an IPC (Instrument Proficiency Check) a week or so ago--as I was preoccupied with studying wings for evidence of icing in the fast approaching twilight/dusk; and I was fighting strong winds that had me watching airspeed more than altitude.  All in all; it was 100% my fault and reemphasized to me that currency does not equal proficiency.",,,,"GA pilot reported an altitude excursion during approach and cited lack of recent flying as a contributing factor.",
1772170,202011,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Other Cargo unloading,Air Carrier,Ramp,,,,,,,1772170,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Other Person; Person Ground Personnel,Aircraft In Service At Gate,General None Reported / Taken,Human Factors,Human Factors,"Prior to unloading an AKE [cargo container] with Dangerous Goods; ramp noticed content not secured. Boxes had fallen over and the arrow signs; pointing up; was now pointing to the left; since box laid on the side.",,,,"Air carrier ramp personnel reported Hazmat container found 'fallen over' due to inadequately securing at departure point.",
1772192,202011,0601-1200,ZZZ.ARTCC,US,,,,,,,,,,,,Center ZZZ,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility ZZZ.ARTCC,,Government,Enroute,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 5,,Confusion; Time Pressure; Workload; Communication Breakdown,Party1 ATC; Party2 ATC,,1772192,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,,General None Reported / Taken,Manuals; Company Policy; Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"ZZZ was going ATC zero for a cleaning due to coronavirus.  We had aircraft still in our airspace at the time of the scheduled cleaning.   We were advised by management to terminate radar and to flash the aircraft to the next facility or sector that they would be entering next.  Fellow controllers later told us that we couldn't do this; but no official guidance from the FAA has been given to us on what the proper way was to handle this.",,,,"Center Controller reported there was no official FAA guidance regarding how to handle traffic in the airspace when the facility went ATC zero for COVID-19 cleaning.",
1772225,202011,1201-1800,ZZZ.Airport,US,,,,0,,VMC,,,,,,Tower ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS; Localizer/Glideslope/ILS XXR,Final Approach,Direct,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 2.45; Flight Crew Total 9114.88; Flight Crew Type 4493.80,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1772225,,,,,,,,,,,,Deviation / Discrepancy - Procedural Landing Without Clearance,,,,,,,,"I had been off from flying since [Month] due to the Covid19 slowdown and my leave over the summer. This was my OE after completing training to get me refreshed and up to speed with line flying. I was definitely a currency and recency of experience threat that was discussed in the cockpit and prior to the top of descent going into ZZZ. After being cleared for the ILS approach to XXR; we were using VNAV and either LOC or LNAV to track the approach course to the runway. There was a lot of haze and smoke from the fires in the area that was obscuring our ability to see the runway.  We flew the approach and eventually selected APPR mode on the MCP with approx 5 miles until touch down. Approach told us to contact tower around the Final Approach Fix. I was almost exclusively focused on flying and failed to cross-check the Captain to make sure he contacted Tower for our landing clearance. Even at the 1;000 foot call; I thought we were most likely cleared to land; and I was so focused flying that I didn't suggest the Captain query ATC. Poor workload management on my behalf. I felt very compressed as the work load increased. I flew a stabilized SOP ILS approach and landed uneventfully on XXR. Upon contacting Ground Control we realized that Tower was never contacted and clearance to land was never received. Ground Control made no mention of this failure and cleared us to our gate.",,,,"Air carrier First Officer reported that the crew landed without a clearance after forgetting to contact Tower. The First Officer cited poor workload management and lack of recent flying as contributing factors.",
1772232,202011,,ZZZ.Airport,US,,,0,,,,,,,,,,,No Aircraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Other / Unknown,,,,Situational Awareness; Troubleshooting,,,1772232,Company,,Air Carrier,Other / Unknown,,,,,,,1772238,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Ground Personnel,,,Company Policy; Environment - Non Weather Related,Company Policy,"The break-room had dividers poorly installed on the round lunch tables; they were just set on the tables and move around freely. The dividers also have many sharp edges on them and someone will end up being injured and or cut on these sharp edges. Along with moving around; our department has actual man-sized employees here and the room that is being given to us to sit and have lunch is the size [for children].If this ridiculousness continues I feel that the training room needs dividers between all the computers and the break-room computers as well. There also needs to be dividers installed in between the seats along the wall as we cannot afford to remove any of these seats since our break-room is already too small for our size of group.I also feel that our vans and trucks need dividers that we move our employees in since masks are clearly not enough for this very 'deadly disease.'",,"As I came to the break-room for lunch I noticed that dividers were installed on our break room tables well after this supposed 'pandemic' hit us. Someone with obviously way too much time on their hands thought it prudent to install clear dividers on the tables. If this 'pandemic' is so very deadly as the media portrays it to be I suggest very strongly that we need to install these unnecessary dividers in our Super Tugs since we sit much closer in the cab of that than in a break-room for a few minutes while we eat lunch. Anything less than putting dividers is Unacceptable and will show that our lives do not matter to this company and prove that you can put a price on our safety.",,"Ground employees reported concerns regarding social distancing protections in their work environment.",
